"","Street","City","State.Code","Zip.Code"
"480","162 WYCKOFF AVE","BROOKLYN","NY",11237
"481","55 CHURCH AVE","BROOKLYN","NY",11218
"482","1087 FLUSHING AVE UNIT 107","BROOKLYN","NY",11237
"483","565 4TH AVE","BROOKLYN","NY",11215
"484","40 LEWIS AVE","BROOKLYN","NY",11206
"485","7514 18TH AVE","BROOKLYN","NY",11214
"486","741 RALPH AVE","BROOKLYN","NY",11212
"487","260 NASSAU AVE","BROOKLYN","NY",11222
"488","4720-4724 7TH AVE","BROOKLYN","NY",11220
"489","6409 BAY PARKWAY","BROOKLYN","NY",11204
"490","887 FULTON STREET","BROOKLYN","NY",11238
"491","78 HENRY STREET","BROOKLYN","NY",11201
"492","461 LINCOLN PL","BROOKLYN","NY",11238
"493","4720 NEW UTRECHT AVE","BROOKLYN","NY",11219
"494","249 AVENUE X","BROOKLYN","NY",11223
"495","2124 ROCKAWAY PKWY","BROOKLYN","NY",11236
"496","5025 18TH AVE","BROOKLYN","NY",11204
"497","320 KINGS HWY","BROOKLYN","NY",11223
"498","1996 WEST 6TH ST","BROOKLYN","NY",11223
"499","369 FLATBUSH AVE","BROOKLYN","NY",11238
"500","8101 7TH AVE","BROOKLYN","NY",11228
"501","1301 FOSTER AVE.","BROOKLYN","NY",11230
"502","5722 8TH AVE","BROOKLYN","NY",11220
"503","7911 5TH AVE","BROOKLYN","NY",11209
"504","1663-1669 E 13TH ST","BROOKLYN","NY",11229
"505","883-885 MANHATTAN AVE","BROOKLYN","NY",11222
"506","1494 CONEY ISLAND AVE","BROOKLYN","NY",11230
"507","4714 16TH AVE STE 100","BROOKLYN","NY",11204
"508","97 4TH AVE","BROOKLYN","NY",11217
"509","1396 GREENE AVE","BROOKLYN","NY",11237
"510","8601 18TH AVE","BROOKLYN","NY",11214
"511","2017 AVENUE U","BROOKLYN","NY",11229
"512","67 WEST ST SUITE 135","BROOKLYN","NY",11222
"513","767 4TH AVE","BROOKLYN","NY",11232
"514","2835 CONEY ISLAND AVE","BROOKLYN","NY",11235
"515","112 WATKINS ST","BROOKLYN","NY",11212
"516","242 BAY RIDGE AVE","BROOKLYN","NY",11220
"517","1720 ATLANTIC AVE","BROOKLYN","NY",11213
"518","2923 GLENWOOD RD","BROOKLYN","NY",11210
"519","6013 4TH AVENUE","BROOKLYN","NY",11220
"520","1565 PITKIN AVENUE","BROOKLYN","NY",11212
"521","7402 13TH AVE","BROOKLYN","NY",11228
"522","560 EVERGREEN AVE","BROOKLYN","NY",11221
"523","8821 AVENUE L","BROOKLYN","NY",11236
"524","1949 STILLWELL AVENUE","BROOKLYN","NY",11223
"525","307 STUYVESANT AVE  #","BROOKLYN","NY",11233
"526","130 NASSAU AVE","BROOKLYN","NY",11222
"527","2921 GLENWOOD RD","BROOKLYN","NY",11210
"528","215 4TH AVE","BROOKLYN","NY",11215
"529","911 E 107TH ST","BROOKLYN","NY",11236
"530","439 MOTHER GASTON BLVD","BROOKLYN","NY",11212
"531","5201 AVENUE N","BROOKLYN","NY",11234
"532","22 ROCKAWAY AVE","BROOKLYN","NY",11233
"533","34 35TH STREET 6TH FLOOR HANA PAS","BROOKLYN","NY",11232
"534","7 HEYWARD ST#","BROOKLYN","NY",11249
"535","230 CLEVELAND ST","BROOKLYN","NY",11207
"536","4326 NEW UTRECHT AVE","BROOKLYN","NY",11219
"537","1022 RUTLAND RD#","BROOKLYN","NY",11212
"538","299 MESEROLE ST #","BROOKLYN","NY",11206
"539","367 ROCKAWAY AVE","BROOKLYN","NY",11212
"540","7414 3RD AVE","BROOKLYN","NY",11209
"541","4901 5TH AVE","BROOKLYN","NY",11220
"542","249 DEKALB AVE","BROOKLYN","NY",11205
"543","9501 CHURCH AVE","BROOKLYN","NY",11212
"544","233 ELDERT STREET","BROOKLYN","NY",11207
"545","1718 JEROME AVE","BROOKLYN","NY",11235
"546","1208 NOSTRAND AVE","BROOKLYN","NY",11225
"547","541 MYRTLE AVE","BROOKLYN","NY",11205
"548","731 4TH AVENUE","BROOKLYN","NY",11232
"549","560 CONEY ISLAND AVE","BROOKLYN","NY",11218
"550","255 SCHENECTADY AVE","BROOKLYN","NY",11213
"551","6223 FT HAMILTON PKWY","BROOKLYN","NY",11219
"552","1824 CHURCH AVE","BROOKLYN","NY",11226
"553","103 3RD AVE","BROOKLYN","NY",11217
"554","5803 8TH AVE","BROOKLYN","NY",11220
"555","1110 PENNSYLVANIA AVENUE","BROOKLYN","NY",11207
"556","1700 STERLING PLACE","BROOKLYN","NY",11233
"557","105 AVE O","BROOKLYN","NY",11204
"558","1271 RALPH AVE","BROOKLYN","NY",11236
"559","745 BEDFORD AVE","BROOKLYN","NY",11205
"560","630 FLUSHING AVE #879","BROOKLYN","NY",11206
"561","5714 14TH AVE","BROOKLYN","NY",11219
"562","356 ROGERS AVE","BROOKLYN","NY",11225
"563","427 WYTHE AVE","BROOKLYN","NY",11249
"564","3917 5TH AVE","BROOKLYN","NY",11232
"565","1910 86TH STREET","BROOKLYN","NY",11214
"566","545 MARCY AVE","BROOKLYN","NY",11206
"567","1217 FLATBUSH AVE","BROOKLYN","NY",11226
"568","12430 FLATLANDS AVENUE","BROOKLYN","NY",11239
"569","409 AVENUE U","BROOKLYN","NY",11223
"570","9220 3RD AVENUE","BROOKLYN","NY",11209
"571","125 KINGSTON AVE","BROOKLYN","NY",11213
"572","134 MANHATTAN AVE","BROOKLYN","NY",11206
"573","590 HAMILTON AVE","BROOKLYN","NY",11232
"574","25 BEAVER ST","BROOKLYN","NY",11206
"575","716 ROCKAWAY AVE","BROOKLYN","NY",11212
"576","227 BRIGHTON BEACH AVE","BROOKLYN","NY",11235
"577","1228 FULTON ST","BROOKLYN","NY",11216
"578","801 KINGS HWY","BROOKLYN","NY",11223
"579","76 AVENUE O","BROOKLYN","NY",11204
"580","1116 FLATBUSH AVE","BROOKLYN","NY",11226
"581","480-500 VAN BRUNT ST","BROOKLYN","NY",11231
"582","296 FLATBUSH AVE","BROOKLYN","NY",11217
"583","420 CHURCH AVE","BROOKLYN","NY",11218
"584","1797 PROSPECT PLACE","BROOKLYN","NY",11233
"585","1109 NOSTRAND AVE","BROOKLYN","NY",11225
"586","5810 NEW UTRECHT AVE","BROOKLYN","NY",11219
"587","720 WASHINGTON AVE","BROOKLYN","NY",11238
"588","193 ATLANTIC AVE","BROOKLYN","NY",11201
"589","111 FRANKLIN ST","BROOKLYN","NY",11222
"590","527 ST MARKS AVE","BROOKLYN","NY",11238
"591","1827A FLATBUSH AVE","BROOKLYN","NY",11210
"592","2730 OCEAN AVE","BROOKLYN","NY",11229
"593","427 AVENUE U","BROOKLYN","NY",11223
"594","8430 NEW UTRECHT AVE#","BROOKLYN","NY",11214
"595","480-500 VAN BRUNT ST","BROOKLYN","NY",11231
"596","1709 CHURCH AVE","BROOKLYN","NY",11226
"597","172 S 3RD STREET","BROOKLYN","NY",11211
"598","395 BROADWAY","BROOKLYN","NY",11211
"599","32 AVENUE O","BROOKLYN","NY",11204
"600","1709 KINGS HWY","BROOKLYN","NY",11229
"601","116 NASSAU AVE","BROOKLYN","NY",11222
"602","4504 FT HAMILTON PKWY","BROOKLYN","NY",11219
"603","1291 BROADWAY","BROOKLYN","NY",11221
"604","1925 NOSTRAND AVE","BROOKLYN","NY",11226
"605","207 HART ST","BROOKLYN","NY",11206
"606","911-913 CONEY ISLAND AVE","BROOKLYN","NY",11230
"607","8501 18TH AVE","BROOKLYN","NY",11214
"608","1907 CROPSEY AVE","BROOKLYN","NY",11214
"609","1525 86TH ST","BROOKLYN","NY",11228
"610","1301 CHURCH AVE","BROOKLYN","NY",11226
"611","5817A 4TH AVE","BROOKLYN","NY",11220
"612","8401 15TH AVE","BROOKLYN","NY",11228
"613","851 4TH AVE #","BROOKLYN","NY",11232
"614","1113 BRIGHTON BEACH AVE","BROOKLYN","NY",11235
"615","359 GRAHAM AVE","BROOKLYN","NY",11211
"616","6301 11TH AVE","BROOKLYN","NY",11219
"617","6304 11TH AVENUE","BROOKLYN","NY",11219
"618","367 LEXINGTON AVE","BROOKLYN","NY",11216
"619","317 BUSHWICK AVE","BROOKLYN","NY",11206
"620","6501 7TH AVE","BROOKLYN","NY",11220
"621","4330 NEW UTRECHT AVE","BROOKLYN","NY",11219
"622","4201 FARRAGUT RD","BROOKLYN","NY",11203
"623","266 THROOP AVE","BROOKLYN","NY",11206
"624","4228 5TH AVE","BROOKLYN","NY",11232
"625","52 ARLINGTON AVE","BROOKLYN","NY",11207
"626","8101 FLATLAND AVE","BROOKLYN","NY",11236
"627","2010 NOSTRAND AVE","BROOKLYN","NY",11210
"628","222 HOYT ST","BROOKLYN","NY",11217
"629","3752 NOSTRAND AVE","BROOKLYN","NY",11235
"630","837E PENNSYLVANIA AVE","BROOKLYN","NY",11207
"631","6922 3RD AVE","BROOKLYN","NY",11209
"632","680 53 D STREET 1B#","BROOKLYN","NY",11220
"633","1983 52ND ST","BROOKLYN","NY",11204
"634","128 BEDFORD AVE","BROOKLYN","NY",11211
"635","6907 4TH AVE","BROOKLYN","NY",11209
"636","423 7TH AVENUE","BROOKLYN","NY",11215
"637","164 WALLABOUT ST","BROOKLYN","NY",11206
"638","2383 65TH ST","BROOKLYN","NY",11204
"639","51 WILLOUGHBY ST","BROOKLYN","NY",11201
"640","170 COURT ST","BROOKLYN","NY",11201
"641","409 5TH AVE","BROOKLYN","NY",11215
"642","310 MARCY AVE","BROOKLYN","NY",11211
"643","5008 5TH AVE","BROOKLYN","NY",11220
"644","2027 FLATBUSH AVE","BROOKLYN","NY",11234
"645","9530 CHURCH AVE","BROOKLYN","NY",11212
"646","125 LEXINGTON AVE","BROOKLYN","NY",11238
"647","762 CLASSON AVE","BROOKLYN","NY",11238
"648","510 7TH AVE","BROOKLYN","NY",11215
"649","39-08 5TH AVE","BROOKLYN","NY",11232
"650","299 WINTHROP STREET","BROOKLYN","NY",11225
"651","2484 PITKIN AVE","BROOKLYN","NY",11208
"652","436 86TH ST","BROOKLYN","NY",11209
"653","24 COMMERCE ST","BROOKLYN","NY",11231
"654","9702 FOSTER AVE","BROOKLYN","NY",11236
"655","607 BRISTOL ST","BROOKLYN","NY",11212
"656","2257 E 16TH ST #","BROOKLYN","NY",11229
"657","2914 CONEY ISLAND AVE","BROOKLYN","NY",11235
"658","963 PENNSYLVANIA AVE","BROOKLYN","NY",11207
"659","804 KNICKERBOCKER AVE","BROOKLYN","NY",11207
"660","2668 CONEY ISLAND AVE","BROOKLYN","NY",11223
"661","1478 BEDFORD AVE","BROOKLYN","NY",11216
"662","117 BAY RIDGE AVE","BROOKLYN","NY",11220
"663","725 4TH AVENUE","BROOKLYN","NY",11232
"664","2720 CHURCH AVE","BROOKLYN","NY",11226
"665","4602 NEW UTRECHT AVENUE","BROOKLYN","NY",11219
"666","9420 CHURCH AVE","BROOKLYN","NY",11212
"667","495 DEKALB AVE","BROOKLYN","NY",11205
"668","591 SUTTER AVENUE","BROOKLYN","NY",11207
"669","976 3RD AVE","BROOKLYN","NY",11232
"670","200 AVE S","BROOKLYN","NY",11223
"671","1051 UTICA AVE","BROOKLYN","NY",11203
"672","443 KINGS HWY","BROOKLYN","NY",11223
"673","8529 3RD AVE","BROOKLYN","NY",11209
"674","215 47TH ST","BROOKLYN","NY",11220
"675","2946 FULTON ST `","BROOKLYN","NY",11207
"676","164 KENT AVE","BROOKLYN","NY",11249
"677","413 BUSHWICK AVE","BROOKLYN","NY",11206
"678","1043 MANHATTAN AVE","BROOKLYN","NY",11222
"679","1417 AVENUE U","BROOKLYN","NY",11229
"680","224 LIVINGSTON ST #","BROOKLYN","NY",11201
"681","292 BROADWAY","BROOKLYN","NY",11211
"682","5401 FLATLANDS AVE","BROOKLYN","NY",11234
"683","7002 18TH AVE","BROOKLYN","NY",11204
"684","950 B BROADWAY","BROOKLYN","NY",11221
"685","480 SUTTER AVE","BROOKLYN","NY",11207
"686","4116 5TH AVE","BROOKLYN","NY",11232
"687","308 FRANKLIN AVE","BROOKLYN","NY",11238
"688","932 BROADWAY","BROOKLYN","NY",11206
"689","184 AVENUE U","BROOKLYN","NY",11223
"690","790 FRANKLIN AVE","BROOKLYN","NY",11238
"691","3664 NOSTRAND AVE","BROOKLYN","NY",11229
"692","4914 AVENUE H","BROOKLYN","NY",11234
"693","5921 20TH AVE","BROOKLYN","NY",11204
"694","301 SMITH ST","BROOKLYN","NY",11231
"695","2176 86TH ST","BROOKLYN","NY",11214
"696","6603 11TH AVE #","BROOKLYN","NY",11219
"697","332 ALBANY AVE","BROOKLYN","NY",11213
"698","854 E NEW YORK AVE","BROOKLYN","NY",11203
"699","1078 PUTNAM AVENUE","BROOKLYN","NY",11221
"700","2066 ROCKAWAY PKWY","BROOKLYN","NY",11236
"701","301 SCHENECTADY AVE","BROOKLYN","NY",11213
"702","120 COURT ST","BROOKLYN","NY",11201
"703","363 SUTTER AVE","BROOKLYN","NY",11212
"704","398 BRIDGE STREET","BROOKLYN","NY",11201
"705","630 FLUSHING AVE 4TH FL","BROOKLYN","NY",11206
"706","7501 FIFTH AVE","BROOKLYN","NY",11209
"707","1925 CHURCH AVENUE","BROOKLYN","NY",11226
"708","39 BELMONT AVE","BROOKLYN","NY",11212
"709","7224 13TH AVE","BROOKLYN","NY",11228
"710","772 BLAKE AVE","BROOKLYN","NY",11207
"711","2141 NOSTRAND AVE","BROOKLYN","NY",11210
"712","212 PROSPECT PARK W","BROOKLYN","NY",11215
"713","5516 16TH AVE","BROOKLYN","NY",11204
"714","17-59 RIDGEWOOD PL #","BROOKLYN","NY",11237
"715","2226 PITKIN AVE","BROOKLYN","NY",11207
"716","7909 7TH AVE","BROOKLYN","NY",11228
"717","382 AVENUE P #","BROOKLYN","NY",11204
"718","378 CONEY ISLAND AVE","BROOKLYN","NY",11218
"719","1501 CORTELYOU RD","BROOKLYN","NY",11226
"720","465 JOHNSON AVE","BROOKLYN","NY",11237
"721","1871 ROCKAWAY PARKWAY","BROOKLYN","NY",11236
"722","246 4TH AVE","BROOKLYN","NY",11215
"723","773 PARK AVE","BROOKLYN","NY",11206
"724","1144 HALSEY STREET","BROOKLYN","NY",11207
"725","7613 3RD AVE","BROOKLYN","NY",11209
"726","984 BROADWAY","BROOKLYN","NY",11221
"727","692 5TH AVE","BROOKLYN","NY",11215
"728","506 WARREN STREET","BROOKLYN","NY",11217
"729","5114 8TH AVE","BROOKLYN","NY",11220
"730","601 MYRTLE AVE","BROOKLYN","NY",11205
"731","1805 AVENUE M","BROOKLYN","NY",11230
"732","592 SUTTER AVE","BROOKLYN","NY",11207
"733","2303 PITKIN AVE","BROOKLYN","NY",11207
"734","2200 PITKIN AVE","BROOKLYN","NY",11207
"735","260 BROADWAY","BROOKLYN","NY",11211
"736","386 S 5TH ST","BROOKLYN","NY",11211
"737","2149 RALPH AVE","BROOKLYN","NY",11234
"738","2845 CONEY ISLAND AVE","BROOKLYN","NY",11235
"739","328 & 326 EMPIRE BLVD","BROOKLYN","NY",11225
"740","1214 60TH ST","BROOKLYN","NY",11219
"741","8402 5TH AVE","BROOKLYN","NY",11209
"742","630 FLUSHING AVE SUITE 200","BROOKLYN","NY",11206
"743","56 ADAMS ST","BROOKLYN","NY",11201
"744","4801 18TH AVE","BROOKLYN","NY",11204
"745","7917 7TH AVE","BROOKLYN","NY",11228
"746","925 CRESCENT ST","BROOKLYN","NY",11208
"747","1143 ATLANTIC AVE","BROOKLYN","NY",11216
"748","246 AVENUE U","BROOKLYN","NY",11223
"749","926 4TH AVENUE","BROOKLYN","NY",11232
"750","2712 GERRITSEN AVE","BROOKLYN","NY",11229
"751","394 NEW LOTS AVE","BROOKLYN","NY",11207
"752","7128 5TH AVE","BROOKLYN","NY",11209
"753","160 GRAVESEND NECK RD","BROOKLYN","NY",11223
"754","409 UTICA AVE","BROOKLYN","NY",11213
"755","1102 8TH AVE","BROOKLYN","NY",11215
"756","1407 FOSTER AVE","BROOKLYN","NY",11230
"757","6824 5TH AVE","BROOKLYN","NY",11220
"758","165 YORK ST","BROOKLYN","NY",11201
"759","162 NASSAU AVE","BROOKLYN","NY",11222
"760","126 DIVISION AVE","BROOKLYN","NY",11211
"761","576 ATLANTIC AVE","BROOKLYN","NY",11217
"762","8612 4TH AVENUE","BROOKLYN","NY",11209
"763","1702 86TH ST","BROOKLYN","NY",11214
"764","200 MALCOLM X BLVD","BROOKLYN","NY",11221
"765","525 METROPOLITAN AVE","BROOKLYN","NY",11211
"766","1710 AVENUE M","BROOKLYN","NY",11230
"767","1535 GREENE AVE","BROOKLYN","NY",11237
"768","3156 FULTON ST","BROOKLYN","NY",11208
"769","1424 ELM AVE","BROOKLYN","NY",11230
"770","3802 13TH AVE #","BROOKLYN","NY",11218
"771","8611 19TH AVE","BROOKLYN","NY",11214
"772","8002 3RD AVE","BROOKLYN","NY",11209
"773","1686 86TH ST","BROOKLYN","NY",11214
"774","3823 CHURCH AVE","BROOKLYN","NY",11203
"775","3006 AVE L #","BROOKLYN","NY",11210
"776","1559 BROADWAY","BROOKLYN","NY",11207
"777","414 8TH ST","BROOKLYN","NY",11215
"778","149 HAVEMEYER ST","BROOKLYN","NY",11211
"779","1550 BROADWAY","BROOKLYN","NY",11221
"780","1818 CATON AVE","BROOKLYN","NY",11226
"781","9811 4TH AVENUE","BROOKLYN","NY",11209
"782","34 35TH ST FL 6","BROOKLYN","NY",11232
"783","957 FULTON STREET","BROOKLYN","NY",11238
"784","7803 15TH AVE","BROOKLYN","NY",11228
"785","854 E NEW YORK AVE","BROOKLYN","NY",11203
"786","2904 ATLANTIC AVE","BROOKLYN","NY",11207
"787","2284 86TH ST","BROOKLYN","NY",11214
"788","8401 FLATLANDS AVE #","BROOKLYN","NY",11236
"789","322 VAN BRUNT ST","BROOKLYN","NY",11231
"790","8702 AVENUE L","BROOKLYN","NY",11236
"791","3522 CLARENDON RD","BROOKLYN","NY",11203
"792","282 BROADWAY","BROOKLYN","NY",11211
"793","54 LEWIS AVE","BROOKLYN","NY",11206
"794","685 GATES AVE #5","BROOKLYN","NY",11221
"795","1507 40TH ST","BROOKLYN","NY",11218
"796","204 UNION AVE","BROOKLYN","NY",11211
"797","1880 86TH STREET","BROOKLYN","NY",11214
"798","1970 RALPH AVE","BROOKLYN","NY",11234
"799","577 NEW LOTS AVE","BROOKLYN","NY",11207
"800","950 MCDONALD AVE","BROOKLYN","NY",11218
"801","885 4TH AVENUE","BROOKLYN","NY",11232
"802","160 PENN ST","BROOKLYN","NY",11211
"803","110 MONTAGUE STREET","BROOKLYN","NY",11201
"804","5202 CHURCH AVE","BROOKLYN","NY",11203
"805","414 FLUSHING AVE","BROOKLYN","NY",11205
"806","1705 FOSTER AVENUE","BROOKLYN","NY",11230
"807","6903 NEW UTRECHT AVE","BROOKLYN","NY",11228
"808","647 4TH AVE","BROOKLYN","NY",11232
"809","343 ROEBLING ST","BROOKLYN","NY",11211
"810","RT 11 SEAWAY SHOPPING CENTER","WATERTOWN","NY",13601
"811","3913 9TH AVE","BROOKLYN","NY",11232
"812","243 SCHENECTADY AVE","BROOKLYN","NY",11213
"813","67 UNDERHILL AVE","BROOKLYN","NY",11238
"814","309 SARATOGA AVE","BROOKLYN","NY",11233
"815","153 CLYMER ST #","BROOKLYN","NY",11211
"816","159 LEE AVE","BROOKLYN","NY",11211
"817","3008 FULTON ST","BROOKLYN","NY",11208
"818","68 JAY ST, #1","BROOKLYN","NY",11201
"819","150 COURT ST#","BROOKLYN","NY",11201
"820","168 MONTAGUE ST #","BROOKLYN","NY",11201
"821","643 MARCY AVE STORE #1","BROOKLYN","NY",11206
"822","5514 8TH AVENUE","BROOKLYN","NY",11220
"823","35 MEADOW STREET #213","BROOKLYN","NY",11206
"824","541 MARCY AVE","BROOKLYN","NY",11206
"825","30 GEM ST","BROOKLYN","NY",11222
"826","95 BEDFORD AVE","BROOKLYN","NY",11211
"827","896 UTICA AVE#","BROOKLYN","NY",11203
"828","239 BOND ST","BROOKLYN","NY",11217
"829","574 WILSON AVE","BROOKLYN","NY",11207
"830","8306 17TH AVENUE","BROOKLYN","NY",11214
"831","6752 4TH AVENUE","BROOKLYN","NY",11220
"832","250 BEDFORD AVE","BROOKLYN","NY",11249
"833","860 FLATBUSH AVE","BROOKLYN","NY",11226
"834","760 BUSHWICK AVE","BROOKLYN","NY",11221
"835","7918 5TH AVE","BROOKLYN","NY",11209
"836","1664 BERGEN ST","BROOKLYN","NY",11213
"837","191 YORK STREET","BROOKLYN","NY",11201
"838","195 NEPTUNE AVE","BROOKLYN","NY",11235
"839","130 HAVEMEYER ST","BROOKLYN","NY",11211
"840","1420 ROCKAWAY PKWY","BROOKLYN","NY",11236
"841","2829 CONEY ISLAND AVE","BROOKLYN","NY",11235
"842","721 5TH AVENUE","BROOKLYN","NY",11215
"843","182 AVENUE U","BROOKLYN","NY",11223
"844","27 N 6TH ST","BROOKLYN","NY",11211
"845","315 MARCUS GARVEY BLVD","BROOKLYN","NY",11221
"846","6321 17TH AVE","BROOKLYN","NY",11204
"847","4418 5TH AVE","BROOKLYN","NY",11220
"848","414 UTICA AVE","BROOKLYN","NY",11213
"849","150 7TH AVE","BROOKLYN","NY",11215
"850","146 BEDFORD AVE","BROOKLYN","NY",11249
"851","755 5TH AVE #","BROOKLYN","NY",11232
"852","845 FLATBUSH AVE #","BROOKLYN","NY",11226
"853","5114 AVENUE N","BROOKLYN","NY",11234
"854","510 HINSDALE ST","BROOKLYN","NY",11207
"855","8222 18TH AVE","BROOKLYN","NY",11214
"856","507 FLATBUSH AVE","BROOKLYN","NY",11225
"857","256 LIVONIA AVENUE","BROOKLYN","NY",11212
"858","396 7TH AVE","BROOKLYN","NY",11215
"859","1450 ROCKAWAY PARKWAY","BROOKLYN","NY",11236
"860","5901 11TH AVE","BROOKLYN","NY",11219
"861","120 RIVERSIDE DR      #","CARTHAGE","NY",13619
"862","1683 60TH ST","BROOKLYN","NY",11204
"863","5301 4TH AVENUE","BROOKLYN","NY",11220
"864","832 ROGERS AVENUE","BROOKLYN","NY",11226
"865","633 WASHINGTON AVE","BROOKLYN","NY",11238
"866","1157 SUTTER AVE","BROOKLYN","NY",11208
"867","213 N 8TH ST","BROOKLYN","NY",11211
"868","2171 BATH AVE","BROOKLYN","NY",11214
"869","287 9TH ST","BROOKLYN","NY",11215
"870","5215 6TH AVE","BROOKLYN","NY",11220
"871","484 8TH ST","BROOKLYN","NY",11215
"872","4002 8TH AVENUE","BROOKLYN","NY",11232
"873","2010 ATLANTIC AVE","BROOKLYN","NY",11233
"874","3210 FULTON STREET","BROOKLYN","NY",11208
"875","756 MYRTLE AVE","BROOKLYN","NY",11206
"876","272 JAMAICA AVE","BROOKLYN","NY",11207
"877","7118 3RD AVE","BROOKLYN","NY",11209
"878","8123 FLATLANDS AVE","BROOKLYN","NY",11236
"879","7912 13TH AVE #","BROOKLYN","NY",11228
"880","3554 NOSTRAND AVE","BROOKLYN","NY",11229
"881","332 CRESCENT STREET","BROOKLYN","NY",11208
"882","700 FULTON ST","BROOKLYN","NY",11217
"883","359 MANHATTAN AVE","BROOKLYN","NY",11211
"884","2807 86TH ST","BROOKLYN","NY",11223
"885","230 DEKALB AVE","BROOKLYN","NY",11205
"886","1314 FLATBUSH AVE","BROOKLYN","NY",11210
"887","1868 LINDEN BLVD","BROOKLYN","NY",11207
"888","633 MYRTLE AVE","BROOKLYN","NY",11205
"889","4401 NEW UTRECHT AVE","BROOKLYN","NY",11219
"890","4401 5TH AVE","BROOKLYN","NY",11220
"891","1115 MANHATTAN AVE","BROOKLYN","NY",11222
"892","1276 FLATBUSH AVE","BROOKLYN","NY",11226
"893","1782 PITKIN AVE","BROOKLYN","NY",11212
"894","997 BROADWAY","BROOKLYN","NY",11221
"895","162 DRIGGS AVE","BROOKLYN","NY",11222
"896","142-144 DECATUR ST","BROOKLYN","NY",11233
"897","191-199 PARKSIDE AVE","BROOKLYN","NY",11226
"898","2818 CHURCH AVE","BROOKLYN","NY",11226
"899","8014 5TH AVE","BROOKLYN","NY",11209
"900","4324 3RD AVENUE","BROOKLYN","NY",11232
"901","8508 BAY PARKWAY","BROOKLYN","NY",11214
"902","7501 13TH AVE","BROOKLYN","NY",11228
"903","1631 EASTERN PKWY","BROOKLYN","NY",11233
"904","644 WILSON AVE","BROOKLYN","NY",11207
"905","2222 86TH STREET","BROOKLYN","NY",11214
"906","245 COLUMBIA ST","BROOKLYN","NY",11231
"907","8514 18TH AVENUE","BROOKLYN","NY",11214
"908","284 AVENUE U","BROOKLYN","NY",11223
"909","1312 39TH ST #","BROOKLYN","NY",11218
"910","378 MOTHER GASTON BLVD","BROOKLYN","NY",11212
"911","68 BOND ST","BROOKLYN","NY",11217
"912","1682 ST JOHNS PL #","BROOKLYN","NY",11233
"913","925 CRESCENT ST","BROOKLYN","NY",11208
"914","3901 FT HAMILTON PKWY","BROOKLYN","NY",11218
"915","2959 FULTON STREET","BROOKLYN","NY",11208
"916","105 BRIGHTON 11TH ST","BROOKLYN","NY",11235
"917","50 DIVISION AVE #","BROOKLYN","NY",11249
"918","685 METROPOLITAN AVE","BROOKLYN","NY",11211
"919","817 VAN SICLEN AVE","BROOKLYN","NY",11207
"920","5924 5TH AVENUE","BROOKLYN","NY",11220
"921","291 BRIGHTON BEACH AVE","BROOKLYN","NY",11235
"922","175 VAN DYKE ST SUITE 324A","BROOKLYN","NY",11231
"923","2757 PITKIN AVE","BROOKLYN","NY",11208
"924","138 AVENUE T","BROOKLYN","NY",11223
"925","903 KNICKERBOCKER AVE","BROOKLYN","NY",11207
"926","1274 39TH ST","BROOKLYN","NY",11218
"927","281-285 BRIGHTON BEACH AVENUE","BROOKLYN","NY",11235
"928","1922 FULTON STREET","BROOKLYN","NY",11233
"929","1077 BRIGHTON BEACH AVE","BROOKLYN","NY",11235
"930","492 MYRTLE AVE","BROOKLYN","NY",11205
"931","1507 GRAVESEND NECK ROAD","BROOKLYN","NY",11229
"932","107 MARCUS GARVEY BLVD","BROOKLYN","NY",11206
"933","624 FLATBUSH AVE","BROOKLYN","NY",11225
"934","4104 AVENUE J","BROOKLYN","NY",11210
"935","707 FULTON ST","BROOKLYN","NY",11217
"936","1083 MCDONALD AVE","BROOKLYN","NY",11230
"937","3522 CLARENDON RD","BROOKLYN","NY",11203
"938","1501 AVE U STORE #2","BROOKLYN","NY",11229
"939","2151 86TH ST#","BROOKLYN","NY",11214
"940","560 REMSEN AVE","BROOKLYN","NY",11236
"941","830 KNICKERBOCKER AVE","BROOKLYN","NY",11207
"942","728 AVENUE U","BROOKLYN","NY",11223
"943","1376 ROCKAWAY PKWY","BROOKLYN","NY",11236
"944","2259 86TH ST","BROOKLYN","NY",11214
"945","5110 AVENUE N","BROOKLYN","NY",11234
"946","189 SMITH ST","BROOKLYN","NY",11201
"947","1020 E 92ND ST","BROOKLYN","NY",11236
"948","6418 8TH AVE","BROOKLYN","NY",11220
"949","1853 FLATBUSH AVE","BROOKLYN","NY",11210
"950","6321 18TH AVE","BROOKLYN","NY",11204
"951","586 BUSHWICK AVENUE","BROOKLYN","NY",11206
"952","1557 RALPH AVE","BROOKLYN","NY",11236
"953","784 SARATOGA AVENUE","BROOKLYN","NY",11212
"954","4801 8TH AVE","BROOKLYN","NY",11220
"955","912 GATES AVE","BROOKLYN","NY",11221
"956","7921 5TH AVE","BROOKLYN","NY",11209
"957","2845 CONEY ISLAND AVE","BROOKLYN","NY",11235
"958","3165 HARKNESS AVE","BROOKLYN","NY",11235
"959","3090 AVENUE U","BROOKLYN","NY",11229
"960","71 DIVISION AVE","BROOKLYN","NY",11249
"961","6722 20TH AVE","BROOKLYN","NY",11204
"962","4302 8TH AVE","BROOKLYN","NY",11232
